"","Station_na","Land_use","Aspect","Latitude","Longitude","Altitude","Altitude_a","Date","Pred_20m_map","SMC_map_20m"
"10105","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211010_052621",0.19,NA
"10106","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211010_052621",0.13,NA
"10107","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211010_052621",0.19,NA
"10108","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211010_052621",NA,NA
"10109","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211010_052621",0.16,NA
"10110","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211010_052621",NA,NA
"10111","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211010_052621",NA,NA
"10112","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211010_052621",0.2,NA
"10113","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211010_052621",0.17,NA
"10114","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211010_052621",0.2,NA
"10115","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211010_052621",0.24,NA
"10116","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211010_052621",0.18,NA
"10117","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211010_052621",0.25,NA
"10118","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211010_052621",NA,NA
"10119","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211010_052621",NA,NA
"10120","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211010_052621",0.17,NA
"10121","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211010_052621",0.2,NA
"10122","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211010_052621",0.21,NA
"10123","F6","Forest","North",46.695578,10.648088,2360,2400,"20211010_052621",0.14,NA
"10124","F5","Forest","South",46.73886,10.68865,2090,2100,"20211010_052621",0.2,NA
"10125","F4","Forest","North",46.69865,10.64211,2027,2000,"20211010_052621",NA,NA
"10126","F3","Forest","South",46.69759,10.60724,1985,2000,"20211010_052621",0.21,NA
"10127","F2","Forest","South",46.69435,10.61268,1710,1700,"20211010_052621",0.19,NA
"10128","F1","Forest","South",46.67776,10.577797,1154,1200,"20211010_052621",0.2,NA
"10129","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211011_051851",NA,NA
"10130","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211011_051851",NA,NA
"10131","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211011_051851",NA,NA
"10132","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211011_051851",NA,NA
"10133","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211011_051851",NA,NA
"10134","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211011_051851",NA,NA
"10135","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211011_051851",NA,NA
"10136","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211011_051851",NA,NA
"10137","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211011_051851",NA,NA
"10138","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211011_051851",NA,NA
"10139","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211011_051851",NA,NA
"10140","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211011_051851",NA,NA
"10141","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211011_051851",NA,NA
"10142","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211011_051851",NA,NA
"10143","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211011_051851",NA,NA
"10144","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211011_051851",NA,NA
"10145","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211011_051851",NA,NA
"10146","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211011_051851",NA,NA
"10147","F6","Forest","North",46.695578,10.648088,2360,2400,"20211011_051851",NA,NA
"10148","F5","Forest","South",46.73886,10.68865,2090,2100,"20211011_051851",NA,NA
"10149","F4","Forest","North",46.69865,10.64211,2027,2000,"20211011_051851",NA,NA
"10150","F3","Forest","South",46.69759,10.60724,1985,2000,"20211011_051851",NA,NA
"10151","F2","Forest","South",46.69435,10.61268,1710,1700,"20211011_051851",NA,NA
"10152","F1","Forest","South",46.67776,10.577797,1154,1200,"20211011_051851",NA,NA
"10153","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211011_171441",0.15,NA
"10154","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211011_171441",0.13,NA
"10155","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211011_171441",0.13,NA
"10156","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211011_171441",NA,NA
"10157","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211011_171441",0.17,NA
"10158","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211011_171441",NA,NA
"10159","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211011_171441",NA,NA
"10160","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211011_171441",0.19,NA
"10161","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211011_171441",0.23,NA
"10162","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211011_171441",0.23,NA
"10163","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211011_171441",0.19,NA
"10164","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211011_171441",0.2,NA
"10165","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211011_171441",0.16,NA
"10166","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211011_171441",NA,NA
"10167","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211011_171441",NA,NA
"10168","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211011_171441",0.25,NA
"10169","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211011_171441",0.2,NA
"10170","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211011_171441",0.2,NA
"10171","F6","Forest","North",46.695578,10.648088,2360,2400,"20211011_171441",0.13,NA
"10172","F5","Forest","South",46.73886,10.68865,2090,2100,"20211011_171441",0.2,NA
"10173","F4","Forest","North",46.69865,10.64211,2027,2000,"20211011_171441",NA,NA
"10174","F3","Forest","South",46.69759,10.60724,1985,2000,"20211011_171441",0.2,NA
"10175","F2","Forest","South",46.69435,10.61268,1710,1700,"20211011_171441",0.22,NA
"10176","F1","Forest","South",46.67776,10.577797,1154,1200,"20211011_171441",0.24,NA
"10177","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211012_050957",NA,NA
"10178","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211012_050957",NA,NA
"10179","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211012_050957",NA,NA
"10180","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211012_050957",NA,NA
"10181","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211012_050957",NA,NA
"10182","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211012_050957",NA,NA
"10183","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211012_050957",NA,NA
"10184","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211012_050957",NA,NA
"10185","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211012_050957",NA,NA
"10186","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211012_050957",NA,NA
"10187","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211012_050957",NA,NA
"10188","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211012_050957",NA,NA
"10189","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211012_050957",NA,NA
"10190","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211012_050957",NA,NA
"10191","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211012_050957",NA,NA
"10192","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211012_050957",NA,NA
"10193","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211012_050957",NA,NA
"10194","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211012_050957",NA,NA
"10195","F6","Forest","North",46.695578,10.648088,2360,2400,"20211012_050957",NA,NA
"10196","F5","Forest","South",46.73886,10.68865,2090,2100,"20211012_050957",NA,NA
"10197","F4","Forest","North",46.69865,10.64211,2027,2000,"20211012_050957",NA,NA
"10198","F3","Forest","South",46.69759,10.60724,1985,2000,"20211012_050957",NA,NA
"10199","F2","Forest","South",46.69435,10.61268,1710,1700,"20211012_050957",NA,NA
"10200","F1","Forest","South",46.67776,10.577797,1154,1200,"20211012_050957",NA,NA
"10201","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211012_170650",0.14,NA
"10202","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211012_170650",0.14,NA
"10203","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211012_170650",0.14,NA
"10204","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211012_170650",NA,NA
"10205","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211012_170650",0.16,NA
"10206","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211012_170650",NA,NA
"10207","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211012_170650",NA,NA
"10208","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211012_170650",0.18,NA
"10209","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211012_170650",0.2,NA
"10210","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211012_170650",0.2,NA
"10211","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211012_170650",0.26,NA
"10212","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211012_170650",0.22,NA
"10213","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211012_170650",0.17,NA
"10214","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211012_170650",NA,NA
"10215","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211012_170650",NA,NA
"10216","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211012_170650",0.15,NA
"10217","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211012_170650",0.2,NA
"10218","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211012_170650",0.2,NA
"10219","F6","Forest","North",46.695578,10.648088,2360,2400,"20211012_170650",0.13,NA
"10220","F5","Forest","South",46.73886,10.68865,2090,2100,"20211012_170650",0.26,NA
"10221","F4","Forest","North",46.69865,10.64211,2027,2000,"20211012_170650",NA,NA
"10222","F3","Forest","South",46.69759,10.60724,1985,2000,"20211012_170650",0.17,NA
"10223","F2","Forest","South",46.69435,10.61268,1710,1700,"20211012_170650",0.2,NA
"10224","F1","Forest","South",46.67776,10.577797,1154,1200,"20211012_170650",0.22,NA
"10225","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211013_165814",NA,NA
"10226","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211013_165814",NA,NA
"10227","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211013_165814",NA,NA
"10228","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211013_165814",NA,NA
"10229","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211013_165814",NA,NA
"10230","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211013_165814",NA,NA
"10231","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211013_165814",NA,NA
"10232","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211013_165814",NA,NA
"10233","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211013_165814",NA,NA
"10234","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211013_165814",NA,NA
"10235","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211013_165814",NA,NA
"10236","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211013_165814",NA,NA
"10237","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211013_165814",NA,NA
"10238","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211013_165814",NA,NA
"10239","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211013_165814",NA,NA
"10240","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211013_165814",NA,NA
"10241","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211013_165814",NA,NA
"10242","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211013_165814",NA,NA
"10243","F6","Forest","North",46.695578,10.648088,2360,2400,"20211013_165814",NA,NA
"10244","F5","Forest","South",46.73886,10.68865,2090,2100,"20211013_165814",NA,NA
"10245","F4","Forest","North",46.69865,10.64211,2027,2000,"20211013_165814",NA,NA
"10246","F3","Forest","South",46.69759,10.60724,1985,2000,"20211013_165814",NA,NA
"10247","F2","Forest","South",46.69435,10.61268,1710,1700,"20211013_165814",NA,NA
"10248","F1","Forest","South",46.67776,10.577797,1154,1200,"20211013_165814",NA,NA
"10249","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211015_053414",NA,NA
"10250","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211015_053414",NA,NA
"10251","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211015_053414",NA,NA
"10252","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211015_053414",NA,NA
"10253","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211015_053414",NA,NA
"10254","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211015_053414",NA,NA
"10255","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211015_053414",NA,NA
"10256","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211015_053414",NA,NA
"10257","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211015_053414",NA,NA
"10258","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211015_053414",NA,NA
"10259","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211015_053414",NA,NA
"10260","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211015_053414",NA,NA
"10261","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211015_053414",NA,NA
"10262","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211015_053414",NA,NA
"10263","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211015_053414",NA,NA
"10264","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211015_053414",NA,NA
"10265","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211015_053414",NA,NA
"10266","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211015_053414",NA,NA
"10267","F6","Forest","North",46.695578,10.648088,2360,2400,"20211015_053414",NA,NA
"10268","F5","Forest","South",46.73886,10.68865,2090,2100,"20211015_053414",NA,NA
"10269","F4","Forest","North",46.69865,10.64211,2027,2000,"20211015_053414",NA,NA
"10270","F3","Forest","South",46.69759,10.60724,1985,2000,"20211015_053414",NA,NA
"10271","F2","Forest","South",46.69435,10.61268,1710,1700,"20211015_053414",NA,NA
"10272","F1","Forest","South",46.67776,10.577797,1154,1200,"20211015_053414",NA,NA
"10273","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211016_052700",0.15,NA
"10274","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211016_052700",0.16,NA
"10275","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211016_052700",0.12,NA
"10276","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211016_052700",NA,NA
"10277","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211016_052700",0.13,NA
"10278","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211016_052700",NA,NA
"10279","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211016_052700",NA,NA
"10280","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211016_052700",0.17,NA
"10281","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211016_052700",0.18,NA
"10282","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211016_052700",0.21,NA
"10283","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211016_052700",0.16,NA
"10284","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211016_052700",0.16,NA
"10285","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211016_052700",0.22,NA
"10286","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211016_052700",NA,NA
"10287","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211016_052700",NA,NA
"10288","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211016_052700",0.15,NA
"10289","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211016_052700",NA,NA
"10290","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211016_052700",NA,NA
"10291","F6","Forest","North",46.695578,10.648088,2360,2400,"20211016_052700",NA,NA
"10292","F5","Forest","South",46.73886,10.68865,2090,2100,"20211016_052700",0.16,NA
"10293","F4","Forest","North",46.69865,10.64211,2027,2000,"20211016_052700",NA,NA
"10294","F3","Forest","South",46.69759,10.60724,1985,2000,"20211016_052700",0.21,NA
"10295","F2","Forest","South",46.69435,10.61268,1710,1700,"20211016_052700",0.17,NA
"10296","F1","Forest","South",46.67776,10.577797,1154,1200,"20211016_052700",0.2,NA
"10297","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211017_051809",NA,NA
"10298","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211017_051809",NA,NA
"10299","B3","Meadow","Flat",46.69173286,10.59188535,1930,2000,"20211017_051809",NA,NA
"10300","M1","Meadow","South",46.71328209,10.6412642,1839,1800,"20211017_051809",NA,NA
"10301","M2","Pasture","Flat",46.71110568,10.69164718,2180,2200,"20211017_051809",NA,NA
"10302","M3","Pasture","Flat",46.76683822,10.70120078,2332,2300,"20211017_051809",NA,NA
"10303","M5","Pasture","South",46.70135815,10.61585587,1823,1800,"20211017_051809",NA,NA
"10304","I1","Meadow","South",46.68700896,10.57969321,1490,1500,"20211017_051809",NA,NA
"10305","I3","Meadow","South",46.6840937,10.58166556,1430,1400,"20211017_051809",NA,NA
"10306","P1","Pasture","South",46.685863,10.58294569,1526,1500,"20211017_051809",NA,NA
"10307","P2","Pasture","South",46.68424929,10.5850562,1549,1500,"20211017_051809",NA,NA
"10308","P3","Pasture","South",46.68514431,10.58575536,1577,1600,"20211017_051809",NA,NA
"10309","XS6","Forest","North",46.68895823,10.63043102,1778,1800,"20211017_051809",NA,NA
"10310","S2","Meadow","South",46.6988975,10.61923275,1635,1600,"20211017_051809",NA,NA
"10311","S3","Pasture","Flat",46.76671,10.71079,2680,2700,"20211017_051809",NA,NA
"10312","S4","Pasture","South",46.706995,10.602312,2353,2400,"20211017_051809",NA,NA
"10313","M4","Pasture","Flat",46.74048467,10.69699228,1986,2000,"20211017_051809",NA,NA
"10314","M4s","Bare soil","Flat",46.74219931,10.69901896,2010,2000,"20211017_051809",NA,NA
"10315","F6","Forest","North",46.695578,10.648088,2360,2400,"20211017_051809",NA,NA
"10316","F5","Forest","South",46.73886,10.68865,2090,2100,"20211017_051809",NA,NA
"10317","F4","Forest","North",46.69865,10.64211,2027,2000,"20211017_051809",NA,NA
"10318","F3","Forest","South",46.69759,10.60724,1985,2000,"20211017_051809",NA,NA
"10319","F2","Forest","South",46.69435,10.61268,1710,1700,"20211017_051809",NA,NA
"10320","F1","Forest","South",46.67776,10.577797,1154,1200,"20211017_051809",NA,NA
"10321","B1","Meadow","South",46.66121887,10.59024912,990,1000,"20211017_171511",0.14,NA
"10322","B2","Meadow","South",46.6862577,10.5798452,1490,1500,"20211017_171511",0.15,NA
